159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,-0.675
208,-1.024
209,30.0
210,27.0
211,30.0
212,271.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,-0.53
230,0.063
231,-0.009000000000000001
232,-2.3040000000000003
233,-4.361000000000001
234,-3.2460000000000004
235,-1.2209999999999999
236,-10.342
237,-0.37799999999999995
238,-1.6949999999999998
239,-0.737
240,-3.578
241,30.0
242,31.0
243,-3.8989999999999996
244,0.21100000000000002
245,-2.977
246,-7.542000000000001
247,-0.534
248,18.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,31.0
273,-31.0
274,90.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,-1.6080000000000003
296,3.0
297,-1.42
298,0.8170000000000001
299,3.0280000000000005
300,0.85
301,6.672999999999999
302,2.371
303,18.0
304,3.0
305,178.0
306,213.5
307,-0.031
308,-1.053
309,-0.613
310,-2.072
311,-3.165
312,24.0
313,-28.000000000000004
314,-1.6640000000000001
315,-2.529
316,-0.7130000000000001
317,-0.563
318,12.0
319,12.0
320,30.0
321,-2.613
322,-0.675
323,-2.367
324,-0.203
325,-0.652
326,-4.292
327,-12.0
328,-6.0
329,-112.0
330,-67.0
331,-1995.9999999999998
332,59.99999999999999
333,0.675
334,-705.0
335,-229.0
336,-64.0
337,-61.0
338,3597.0000000000005
339,1889.0
340,9.83
341,-3.0
342,4.183
343,9.446
344,4.843
345,14.999999999999998
346,24.169999999999998
347,64.0
348,351.0
349,8.937000000000001
350,229.0
351,-4.183
352,-1477.0
353,-351.0
354,-59.99999999999999
355,-1050.0
356,2.0
357,2.0
358,1.0
359,9.0
360,0.183
361,-2.2319999999999998
362,-3.042
363,30.0
364,-2.0
365,-2.0
366,12.0
367,-1.0
368,-0.465
369,-10.869000000000002
370,-1.6680000000000001
371,-1.8090000000000002
372,-0.6659999999999998
373,-0.22899999999999998
374,-0.9100000000000001
375,-0.204
376,-0.278
377,2.224
378,1.8390000000000002
379,0.711
380,0.6659999999999998
381,0.147
382,5.169
383,75.0
384,16.0
385,6.007000000000001
386,0.273
387,2.01
388,-2.6180000000000003
389,-1.58
390,-14.460999999999999
391,-1.123
392,-7.397999999999999
393,-1.8769999999999998
394,-2.633
395,60.00000000000001
396,-1.58
397,-1.5830000000000002
398,20.0
399,30.0
400,3.0
401,40.0
402,-2.01
403,-1.8390000000000002
404,-0.711
405,-0.6659999999999998
406,-6.007000000000001
407,-0.147
408,-16.0
409,-5.169
410,-2.224
411,-0.273
412,1.58
413,14.460999999999999
414,0.273
415,0.711
416,6.007000000000001
417,0.6659999999999998
418,1.8390000000000002
419,2.224
420,0.147
421,5.169
422,2.01
423,16.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,-6.672999999999999
456,0.579
457,0.222
458,-2.371
459,165.6
460,1.176
461,4.277
462,82.8
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,-3.0280000000000005
473,-0.85
474,-0.8170000000000001
475,651.7
476,6.0
477,1962.63
478,0.836
479,241.5
480,82.12
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,-0.675
488,-9.83
489,-1889.0
490,-3597.0000000000005
491,0.095
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,-0.183
500,0.179
501,-4.183
502,-229.0
503,-64.0
504,-351.0
505,2.17
506,4.812
507,1.8920000000000001
508,-8.937000000000001
509,-9.446
510,-4.843
511,-14.999999999999998
512,-24.169999999999998
513,4.183
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,-7.244
530,-0.523
531,-2.714
532,-5.808
533,-3.549
534,-1.2229999999999999
535,-18.0
536,72.0
537,18.0
538,-0.81
539,-5.1979999999999995
540,-0.01
541,-0.106
542,-0.038
543,-3.766
544,0.675
545,1.024
546,-31.0
547,-31.0
548,31.0
549,-0.675
550,-1.024
551,-0.07200000000000001
552,-0.675
553,-0.45999999999999996
554,-1.9069999999999998
555,-0.376
556,1.9069999999999998
557,0.45999999999999996
558,0.675
559,0.376
560,0.07200000000000001
561,2.258
562,5.1979999999999995
563,0.01
564,0.038
565,3.766
566,0.106
567,0.81
568,-0.465
569,-9.0
570,31.0
571,-0.179
572,-0.183
573,0.179
574,0.183
575,271.0
576,90.0
577,-271.0
578,-90.0
579,0.465
580,-18.0
581,-3.0
582,10.869000000000002
583,-10.869000000000002
584,-178.0
585,178.0
586,-213.5
587,213.5
588,-30.0
589,7.397999999999999
590,1.123
591,-7.397999999999999
592,-1.123
593,0.203
594,2.2319999999999998
595,3.042
596,0.675
597,2.367
598,2.613
599,-1.608
600,13.210999999999999
601,1.607
602,-0.112
603,-2.266
604,-4.29
605,-1.054
606,-0.364
607,31.14
608,10.302999999999999
609,0.7590000000000001
610,-24.0
611,-178.0
612,1.8769999999999998
613,1.6680000000000001
614,-0.031
615,0.031
616,-1.7080000000000004
617,0.652
618,4.292
619,-1.8769999999999998
620,-1.6680000000000001
621,1.7080000000000004
622,-0.652
623,-4.292
624,-0.541
625,-0.40299999999999997
626,-6.268
627,6.268000000000001
628,0.21499999999999997
629,1.031
630,-0.736
631,-3.0
632,-0.39799999999999996
633,-0.030000000000000002
634,-4.624
635,-0.945
636,-0.21499999999999997
637,-1.031
638,-2.668
639,-23.363000000000003
640,-1.053
641,-0.203
642,-2.2319999999999998
643,-3.042
644,-2.367
645,-0.675
646,-2.613
647,-0.613
648,11.565000000000001
649,4.711
650,0.811
651,0.355
652,0.6829999999999999
653,6.6579999999999995
654,0.3549999999999999
655,-0.386
656,-0.53
657,-0.126
658,-0.4
659,0.53
660,2.633
661,-2.398
662,-0.542
663,-0.9099999999999999
664,-2.633
665,0.736
666,2.668
667,23.363000000000003
668,0.541
669,0.40299999999999997
670,3.0
671,0.39799999999999996
672,0.030000000000000002
673,4.624
674,0.945
675,-4.711
676,-0.8109999999999999
677,1.053
678,1.6080000000000003
679,-13.210999999999999
680,-11.565
681,0.613
682,-1.607
683,2.072
684,-2.072
685,-0.3549999999999999
686,3.165
687,-0.6829999999999999
688,-6.6579999999999995
689,-0.355
690,-3.165
691,0.112
692,178.0
693,2.266
694,4.29
695,1.054
696,0.364
697,-24.0
698,-60.00000000000001
699,-30.0
700,195.0
701,0.126
702,0.386
703,0.4
704,-0.063
705,-0.009000000000000001
706,0.009000000000000001
707,0.063
708,-6.937
709,-7.376
710,-6.797000000000001
711,-9.147
712,-0.56
713,-31.197
714,-1.2090000000000003
715,-0.522
716,-7.353
717,7.353
718,6.937
719,6.797000000000001
720,31.197
721,7.376
722,9.147
723,1.2090000000000003
724,0.522
725,0.56
726,-10.342
727,-1.2209999999999999
728,1.205
729,0.242
730,1.5830000000000002
731,1.8090000000000002
732,0.6659999999999998
733,0.22899999999999998
734,1.58
735,-20.0
736,-30.0
737,3.0
738,-3.0
739,-2.258
740,-28.000000000000004
741,-1.6640000000000001
742,-0.7130000000000001
743,-0.563
744,-1.42
745,-2.529
746,28.000000000000004
747,1.6640000000000001
748,1.42
749,2.529
750,0.7130000000000001
751,0.563
752,1.2209999999999999
753,10.342
754,-1.205
755,-0.242
756,-0.37799999999999995
757,0.37799999999999995
758,-27.0
759,-12.0
760,-12.0
761,69.0
762,0.37799999999999995
763,1.6949999999999998
764,-0.623
765,-5.422000000000001
766,-1.205
767,-0.242
768,-0.37799999999999995
769,-1.6949999999999998
770,1.205
771,0.242
772,0.623
773,5.422000000000001
774,-0.737
775,-0.171
776,-0.171
777,-1.088
778,-13.645999999999997
779,-0.575
780,-1.246
781,0.737
782,3.578
783,-3.578
784,13.645999999999997
785,0.171
786,1.246
787,0.575
788,1.088
789,0.171
790,112.0
791,6.0
792,12.0
793,-1.472
794,-2.734
795,-16.695999999999998
796,-1.8730000000000002
797,-2.4459999999999997
798,-19.344
799,-4.71
800,-1.7630000000000001
801,-0.554
802,-12.96
803,-6.062999999999999
804,-1.053
805,-2.822
806,-0.832
807,-0.174
808,-1.723
809,-3.4749999999999996
810,-0.9009999999999998
811,-1.88
812,-1.0170000000000001
813,-2.0140000000000002
814,-2.489
815,-0.46799999999999997
816,-2.526
817,-10.71
818,-3.7880000000000003
819,-0.857
820,-0.049
821,-3.0
822,-112.0
823,-67.0
824,3.4749999999999996
825,1.723
826,2.489
827,2.532
828,1.724
829,213.0
830,1.155
831,1.735
832,-0.128
833,-0.022000000000000002
834,-1.989
835,-0.809
836,-4.761
837,-0.474
838,-0.488
839,-0.38299999999999995
840,-0.266
841,-1.115
842,-0.455
843,-0.388
844,-2.155
845,-2.8480000000000003
846,-1.229
847,-9.934
848,-0.68
849,-4.07
850,-0.8029999999999999
851,-4.361000000000001
852,-3.2460000000000004
853,-1.1320000000000001
854,2.3040000000000003
855,-5.432
856,-1.045
857,-0.11199999999999999
858,3.2460000000000004
859,4.361000000000001
860,-3.2840000000000003
861,0.11199999999999999
862,0.8029999999999999
863,4.07
864,-2.3040000000000003
865,3.2840000000000003
866,5.432
867,1.045
868,1.1320000000000001
869,0.623
870,5.422000000000001
871,1.6949999999999998
872,-0.623
873,-5.422000000000001
874,-1.6949999999999998
875,32.0
876,1995.9999999999998
877,-705.0
878,0.675
879,-229.0
880,-1995.9999999999998
881,-0.675
882,-59.99999999999999
883,-61.0
884,59.99999999999999
885,-64.0
886,705.0
887,229.0
888,64.0
889,61.0
890,1.98
891,444.0
892,-1.0
893,-5.042
894,-0.737
895,-0.314
896,-3.85
897,-13.127
898,-3.332
899,-1.646
900,-3.431
901,-0.188
902,-6.557999999999999
903,-0.565
904,-1.238
905,-0.188
906,0.523
907,-1889.0
908,-3597.0000000000005
909,-0.94
910,-9.83
911,3.8989999999999996
912,7.244
913,-0.523
914,1.238
915,0.188
916,0.565
917,3.85
918,13.127
919,3.332
920,1.646
921,0.188
922,3.431
923,6.557999999999999
924,1.0
925,5.042
926,0.314
927,0.737
928,0.9100000000000001
929,-6.0
930,-12.0
931,-0.9100000000000001
932,67.0
933,-1.724
934,-2.532
935,-1.155
936,-1.735
937,-213.0
938,-3.0
939,3.0
940,-2.7640000000000002
941,-4.338
942,-10.302999999999999
943,-0.32799999999999996
944,-0.7590000000000001
945,-31.14
946,-1.58
947,-0.22899999999999998
948,-0.6659999999999998
949,-1.8090000000000002
950,-1.5830000000000002
951,-4.183
952,4.183
953,-444.0
954,-1.98
955,-0.095
956,-229.0
957,-64.0
958,-1.8920000000000001
959,8.937000000000001
960,9.446
961,4.843
962,14.999999999999998
963,24.169999999999998
964,-9.446
965,-4.843
966,-14.999999999999998
967,-24.169999999999998
968,229.0
969,64.0
970,351.0
971,-2.17
972,-4.812
973,-351.0
974,-8.937000000000001
975,-1.097
976,-0.025
977,-0.401
978,9.83
979,-1.764
980,-1.8519999999999996
981,-1.06
982,-3.8989999999999996
983,-7.244
984,-0.685
985,-0.94
986,-0.09699999999999999
987,-1.621
988,-22.831999999999997
989,1889.0
990,3597.0000000000005
991,-2344.0
992,-26.0
993,1.8519999999999996
994,1.06
995,2344.0
996,26.0
997,2.17
998,4.812
999,1.8920000000000001
1000,0.095
1001,1.621
1002,22.831999999999997
1003,1.764
1004,0.94
1005,0.685
1006,0.94
1007,0.09699999999999999
1008,1.097
1009,0.025
1010,0.401
1011,0.8170000000000001
1012,3.0280000000000005
1013,0.85
1014,-3.0280000000000005
1015,-82.12
1016,-651.7
1017,-6.0
1018,-241.5
1019,-1962.63
1020,-0.836
1021,-0.8170000000000001
1022,-0.85
1023,6.672999999999999
1024,-1.176
1025,-0.579
1026,-0.222
1027,-6.672999999999999
1028,-2.371
1029,-165.6
1030,2.371
1031,651.7
1032,241.5
1033,1962.63
1034,6.0
1035,0.836
1036,82.12
1037,0.579
1038,1.176
1039,0.222
1040,165.6
1041,-82.8
1042,-4.277
1043,4.277
1044,82.8
1045,-4.183
1046,4.183
1047,351.0
1048,59.99999999999999
1049,-59.99999999999999
1050,-1050.0
1051,-351.0
1052,-1477.0
1053,1050.0
1054,1477.0
1055,-30.0
1056,-40.0
1057,0.9099999999999999
1058,0.542
1059,2.398
1060,0.32799999999999996
1061,4.338
1062,2.7640000000000002
1063,9.488
1064,0.054000000000000006
1065,2.4459999999999997
1066,19.344
1067,1.0170000000000001
1068,1.4719999999999998
1069,2.734
1070,16.695999999999998
1071,1.053
1072,2.822
1073,2.526
1074,10.71
1075,3.7880000000000003
1076,2.0140000000000002
1077,0.174
1078,0.857
1079,0.46799999999999997
1080,1.7630000000000001
1081,0.832
1082,4.71
1083,0.9009999999999998
1084,1.88
1085,0.554
1086,12.96
1087,6.063
1088,0.049
1089,3.0
1090,1.873
1091,-30.0
1092,-30.0
1093,-30.0
1094,160.0
1095,-9.488
1096,-0.054000000000000006
1097,-0.204
1098,0.204
1099,-0.278
1100,0.055999999999999994
1101,0.6579999999999999
1102,0.973
1103,-5.53
1104,-27.0
1105,-0.631
1106,-31.0
1107,-0.21100000000000002
1108,-10.0
1109,-4.494
1110,5.53
1111,10.0
1112,4.494
1113,0.631
1114,31.0
1115,27.0
1116,0.447
1117,0.21100000000000002
1118,-0.447
1119,-2.977
1120,-5.808
1121,-1.263
1122,-2.714
1123,2.714
1124,5.808
1125,2.977
1126,-0.825
1127,-35.506
1128,-5.669
1129,-1.2229999999999999
1130,-0.534
1131,0.28300000000000003
1132,135.0
1133,0.278
1134,-1.9069999999999998
1135,-5.046
1136,-15.148000000000001
1137,-1.857
1138,-0.055999999999999994
1139,-0.6579999999999999
1140,7.542000000000001
1141,3.549
1142,-7.542000000000001
1143,-3.5490000000000004
1144,-0.013999999999999999
1145,-0.9729999999999999
1146,1.9069999999999998
1147,15.148000000000001
1148,5.046
1149,1.857
1150,0.013999999999999999
1151,1.263
1152,5.669
1153,35.506
1154,0.825
1155,2.0
1156,-2.0
1157,1.2229999999999999
1158,0.534
1159,16.0
1160,-2.01
1161,-2.224
1162,-0.273
1163,-1.8390000000000002
1164,-0.711
1165,-0.147
1166,-5.169
1167,-16.0
1168,0.6659999999999998
1169,0.711
1170,2.224
1171,1.8390000000000002
1172,0.273
1173,2.01
1174,-75.0
1175,6.007000000000001
1176,-0.6659999999999998
1177,-6.007000000000001
1178,0.147
1179,5.169
1180,150.0
1181,-0.273
1182,-0.711
1183,-6.007000000000001
1184,-0.147
1185,-5.169
1186,-0.6659999999999998
1187,-1.8390000000000002
1188,-2.224
1189,-2.01
1190,0.273
1191,0.711
1192,6.007000000000001
1193,0.6659999999999998
1194,1.8390000000000002
1195,2.224
1196,0.147
1197,5.169
1198,2.6180000000000003
1199,-2.6180000000000003
1200,-1.58
1201,14.460999999999999
1202,-14.460999999999999
1203,1.58
1204,18.0
1205,-18.0
1206,-72.0
1207,2.01
1208,1.608
1209,3.031
1210,1.806
1211,5.476
1212,0.21100000000000002
1213,0.772
1214,1.19
1215,5.4670000000000005
1216,0.713
1217,0.85
1218,0.8170000000000001
1219,-2.0
1220,2.0
1221,-16.0
1222,-18.0
1223,-12.0
1224,46.0
1225,-0.28300000000000003
1226,-135.0
1227,1.0
1228,-1.0
1229,1.5400000000000003
1230,0.359
1231,2.96
1232,3.987
1233,0.152
1234,0.2
1235,6.672999999999999
1236,0.764
1237,4.622
1238,-0.8170000000000001
1239,-0.85
1240,-0.772
1241,-0.713
1242,-1.19
1243,-5.4670000000000005
1244,-3.031
1245,-1.608
1246,-0.21100000000000002
1247,-1.806
1248,-5.476
1249,-15.0
1250,-229.0
1251,-555.0
1252,-4371.0
1253,-376.0
1254,-2374.0
1255,-24.17
1256,-64.0
1257,-31.0
1258,-14.114
1259,-10.23
1260,-1.636
1261,-3.0860000000000003
1262,-7.7989999999999995
1263,-8.62
1264,-4.183
1265,-14.364
1266,-1.1740000000000002
1267,-0.272
1268,-3.877
1269,-29.699
1270,-3.95
1271,0.272
1272,3.877
1273,24.17
1274,64.0
1275,31.0
1276,14.114
1277,4.183
1278,14.364
1279,1.1740000000000002
1280,29.699
1281,3.95
1282,15.0
1283,229.0
1284,555.0
1285,7.7989999999999995
1286,8.62
1287,376.0
1288,4371.0
1289,10.23
1290,1.636
1291,2374.0
1292,3.0860000000000003
1293,-0.152
1294,-0.2
1295,-6.672999999999999
1296,-0.764
1297,-4.622
1298,-3.987
1299,-1.5400000000000003
1300,-2.96
1301,-0.359
1302,0.388
1303,2.155
1304,2.8480000000000003
1305,1.229
1306,9.934
1307,1.115
1308,0.455
1309,0.128
1310,0.022000000000000002
1311,1.989
1312,0.809
1313,4.761
1314,0.474
1315,0.488
1316,0.38299999999999995
1317,0.266
1318,0.68
1319,6.0
1320,2.8133
1321,6.191
1322,1.479
1323,0.418
1324,0.45100000000000007
1325,0.401
1326,0.40059999999999996
1327,0.44799999999999995
1328,1.296
1329,3.514
1330,1.3
1331,4.648000000000001
1332,12.0
1333,30.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,3.0
1353,4.542
1354,0.151
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,24.0
1368,30.0
1369,30.0
1370,30.0
1371,6.0
1372,-6.0
1373,-0.418
1374,-1.3
1375,-1.479
1376,10.0
1377,1.3
1378,2.404
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,18.43
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,1.55
1426,1.16
1427,1.6
1428,3.3209999999999997
1429,4.931
1430,3.0
1431,3.7479999999999998
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,0.0
1502,0.0
1503,0.0
1504,0.0
1505,0.0
1506,0.0
1507,0.0
1508,0.0
1509,-9.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,-6.0
1520,10.0
1521,24.0
1522,-5.6000000000000005
1523,-2.4
1524,-23.5
1525,-3.7479999999999998
1526,-1.55
1527,-1.16
1528,-1.6
1529,-3.3209999999999997
1530,-4.931
1531,-3.0
1532,-1.65
1533,-3.84
1534,-26.651999999999997
1535,-31.666
1536,-6.755
1537,-6.6899999999999995
1538,-2.845
1539,-6.0
1540,-3.0
1541,-16.245
1542,-9.661
1543,-9.008
1544,-4.121
1545,-9.254
1546,-34.208
1547,8.0
1548,-6.0
1549,24.0
1550,24.0
1551,3.0
1552,30.0
1553,50.0
1554,6.0
1555,44.99999999999999
1556,45.0
1557,-1.511
1558,-23.425
1559,-8.103
1560,-8.279
1561,-1.3159999999999998
1562,-22.302
1563,-25.963
1564,-17.63
1565,-1.67
1566,3.0
1567,12.0
1568,15.0
1569,4.0
1570,12.0
1571,-8.758
1572,-18.686
1573,-8.679
1574,9.0
1575,-1.5
1576,50.0
1577,28.999999999999996
1578,12.0
1579,12.0
1580,72.0
1581,90.0
1582,59.99999999999999
1583,30.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,15.0
1595,15.0
1596,-3.0
1597,-4.542
1598,-0.151
1599,-8.051
1600,-8.062999999999999
1601,-0.83
1602,-1.1
1603,-35.0
1604,-15.0
1605,-2.053
1606,-3.937
1607,-7.516
1608,12.0
1609,15.0
1610,3.0
1611,9.0
1612,6.0
1613,-6.747000000000002
1614,-0.267
1615,-0.17
1616,-0.39399999999999996
1617,-10.064
1618,35.0
1619,15.0
1620,12.0
1621,3.0
1622,1.0
1623,20.0
1624,-29.000000000000004
1625,-178.0
1626,29.000000000000004
1627,178.0
1628,29.000000000000004
1629,178.0
1630,-29.000000000000004
1631,-178.0
1632,-98.0
1633,98.0
1634,-11.180000000000001
1635,-17.46
1636,-0.15
1637,-2.03
1638,6.0
1639,-6.3262
1640,-0.69
1641,-3.757
1642,10.0
1643,14.0
1644,24.0
1645,-5.242999999999999
1646,-7.041
1647,-1.556
1648,24.0
1649,-8.982999999999999
1650,-11.309999999999999
1651,-22.974
1652,-0.10400000000000001
1653,-1.642
1654,25.0
1655,24.0
1656,9.0
1657,9.0
1658,6.0
1659,12.0
1660,-11.645999999999999
1661,0.0
1662,0.155
1663,0.0
1664,0.0
1665,0.0
1666,0.0
1667,0.0
1668,-3.2470000000000003
1669,-0.075
1670,-4.949
1671,-4.753
1672,-13.925
1673,-5.051
1674,8.0
1675,10.0
1676,14.0
1677,6.0
1678,-6.0
1679,2.7
1680,10.0
1681,-14.465
1682,-3.0
1683,-5.144
1684,-10.19
1685,-4.184
1686,6.0
1687,3.0
1688,24.0
1689,-9.535
1690,-18.855999999999998
1691,24.0
1692,-10.0
1693,-2.0
1694,-10.0
1695,-14.0
1696,24.0
1697,24.0
1698,12.0
1699,-108.0
1700,-29.0
1701,-40.0
1702,15.0
1703,15.0
1704,45.0
1705,18.0
1706,-2.4734
1707,-12.275
1708,-6.317
1709,-11.937000000000001
1710,30.0
1711,-2.2840000000000003
1712,-1.298
1713,-2.033
1714,-22.717
1715,-0.636
1716,-17.785999999999998
1717,-1.3459999999999999
1718,-0.04
1719,-5.021000000000001
1720,-2.249
1721,29.0
1722,108.0
1723,40.0
1724,6.0
1725,12.0
1726,36.0
1727,-1.761
1728,-0.10499999999999998
1729,-6.2139999999999995
1730,-2.397
1731,-15.0
1732,-4.1754
1733,-1.984
1734,-5.321000000000001
1735,-17.059
1736,7.769999999999999
1737,30.0
1738,14.999999999999998
1739,-2.815
1740,-0.223
1741,-3.202
1742,-0.609
1743,34.0
1744,-2.636
1745,-3.114
1746,-0.7040000000000001
1747,-1.66
1748,-0.7020000000000001
1749,2.2
1750,6.0
1751,6.0
1752,5.0
1753,9.0
1754,0.3535
1755,1.072
1756,0.6665
1757,36.0
1758,-12.0
1759,-8.231
1760,-1.341
1761,-0.40099999999999997
1762,2.76
1763,18.0
1764,0.7040000000000001
1765,7.093
1766,2.815
1767,0.018000000000000002
1768,0.772
1769,0.223
1770,3.114
1771,3.202
1772,4.092
1773,-6.0
1774,-0.727
1775,-0.9790000000000001
1776,-7.941
1777,-1.285
1778,-0.4
1779,-0.65
1780,12.0
1781,12.0
1782,3.0
1783,3.0
1784,6.0
1785,6.0
1786,12.0
1787,15.0
1788,36.0
1789,24.0
1790,25.0
1791,15.0
1792,6.0
1793,-4.092
1794,-0.139
1795,-2.767
1796,-0.7759999999999999
1797,-3.2999999999999994
1798,-19.892
1799,-1.131
1800,-15.0
1801,-0.55
1802,12.0
1803,-11.620999999999999
1804,-3.0
1805,15.0
